Datum	Customer	Country	Catalog Number	Catalog Name	Quantity	Price	Total	Currency_ID	Subsidiary
17.12.14	CellCA	GERMANY	M0202S	T4 DNA Ligase	3	61,2	183,6	20	New England Biolabs Germany
17.12.14	CellCA	GERMANY	N3232S	DNA Ladder 1 kb	1	44,1	44,1	20	New England Biolabs Germany
17.12.14	UniKlinik Translationale Genomik, K	GERMANY	E2611L	Gibson Assembly® Master Mix	1	516,8	516,8	20	New England Biolabs Germany
17.12.14	Scil, HAL	GERMANY	R0146S	XhoI, recombinant	1	61,2	61,2	20	New England Biolabs Germany
17.12.14	Scil, HAL	GERMANY	R3101S	EcoRI-HF®	1	44,1	44,1	20	New England Biolabs Germany
17.12.14	Scil, HAL	GERMANY	R0176S	DpnI, recombinant	4	55,8	223,2	20	New England Biolabs Germany
17.12.14	Scil, HAL	GERMANY	R3131S	NheI-HF®	1	57,6	57,6	20	New England Biolabs Germany
17.12.14	Scil, HAL	GERMANY	M0290S	Alkaline Phosphatase (CIP)	1	57,6	57,6	20	New England Biolabs Germany
17.12.14	UniKlinik Apotheke, WÜ	GERMANY	P8010L	Factor Xa	2	234	468	20	New England Biolabs Germany
17.12.14	MPI f. terrestr. Mikrobio. /ZSM, MR	GERMANY	R0653S	PspOMI (Bsp120I Isoschizomer), recombinant	1	43,68	43,68	20	New England Biolabs Germany
17.12.14	TU, Biotechn. Zentr Tatzberg, DD	GERMANY	M0398S	Apyrase, recombinant	1	57,8	57,8	20	New England Biolabs Germany
17.12.14	BZ Genetik, WÜ,	GERMANY	M0491L	Q5® High-Fidelity DNA Polymerase	1	299,5	299,5	20	New England Biolabs Germany
17.12.14	MPI Biochemie, Martinsried• aLambach/vor	GERMANY	M0258L	Deep Vent® DNA Polymerase	3	296,4	889,2	20	New England Biolabs Germany
17.12.14	MPI Biochemie, Martinsried• aLambach/vor	GERMANY	R0140L	PstI, recombinant	2	199,68	399,36	20	New England Biolabs Germany
17.12.14	UNI Marburg, MR	GERMANY	M0541S	NEBNext® High-Fidelity 2X PCR Master Mix	1	90	90	20	New England Biolabs Germany
17.12.14	IRB, Barcelona	SPAIN	M0201S	T4 Polynucleotide Kinase (PNK)	2	52,2	104,4	20	New England Biolabs Germany
17.12.14	CCRI, Wien	AUSTRIA	E7370S	NEBNext® Ultra DNA Library Prep Kit for Illumina®	1	695	695	20	New England Biolabs Germany
17.12.14	CCRI, Wien	AUSTRIA	E7335S	NEBNext® Multiplex Oligos for Illumina® (Index Primer Set 1)	1	132	132	20	New England Biolabs Germany
17.12.14	Dis Netherlands	NETHERLANDS	M0273S	Taq DNA Polymerase (DF Standard Taq Buffer)	4	30	120	20	New England Biolabs Germany
17.12.14	Dis Netherlands	NETHERLANDS	M0535L	Phusion® Hot Start Flex DNA Polymerase	1	288	288	20	New England Biolabs Germany
17.12.14	Uni Bodenkultur: Freezer Mikrobio, Wien	AUSTRIA	R3101S	EcoRI-HF®	1	36,75	36,75	20	New England Biolabs Germany
17.12.14	Uni Bodenkultur: Freezer Mikrobio, Wien	AUSTRIA	R0585S	BlpI, recombinant	1	54	54	20	New England Biolabs Germany
17.12.14	Uni Bodenkultur: Freezer Mikrobio, Wien	AUSTRIA	R0532S	PmlI	1	46,5	46,5	20	New England Biolabs Germany
17.12.14	Uni Bodenkultur: Freezer Mikrobio, Wien	AUSTRIA	M0491S	Q5® High-Fidelity DNA Polymerase	2	67,5	135	20	New England Biolabs Germany
17.12.14	Uni Bodenkultur: Freezer Mikrobio, Wien	AUSTRIA	N3231S	DNA Ladder 100 bp	1	45,9	45,9	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	E6560L	ProtoScript® II First Strand cDNA Synthesis Kit	4	336,6	1346,4	20	New England Biolabs Germany
17.12.14	Uni Bodenkultur: Freezer Mikrobio, Wien	AUSTRIA	C3020K	NEB 10-beta Electrocompetent E. coli	1	144	144	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	N0362S	ssRNA Ladder	1	38,4	38,4	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0125S	NlaIII, recombinant	1	36,3	36,3	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	M0247S	Micrococcal Nuclease	1	40,8	40,8	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	M0267L	Taq DNA Polymerase	1	120	120	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	M0302S	T7 Endonuclease I	1	39,6	39,6	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	M0480L	OneTaq® DNA Polymerase	1	76	76	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	M0491S	Q5® High-Fidelity DNA Polymerase	1	49,5	49,5	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	N3233L	Low Molecular Weight DNA Ladder	1	139,2	139,2	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0108S	HaeIII, recombinant	1	30,8	30,8	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0114S	ApaI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0135S	FspI, recombinant	1	34,1	34,1	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0145S	XbaI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0167S	RsaI, recombinant	1	30,8	30,8	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0171S	HpaII, recombinant	1	31,9	31,9	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0609L	BsaXI	2	140,8	281,6	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R0618S	HpyCH4III, recombinant	1	36,3	36,3	20	New England Biolabs Germany
17.12.14	Dis Czech	CZECH REPUBLIC	R3138S	SalI-HF®	1	30,8	30,8	20	New England Biolabs Germany
17.12.14	DKFZ, HD •R1x	GERMANY	M0276L	E. coli Poly(A) Polymerase	1	211,2	211,2	20	New England Biolabs Germany
17.12.14	Klinikum, HD	GERMANY	M0202M	T4 DNA Ligase, conc.	1	217,6	217,6	20	New England Biolabs Germany
17.12.14	UniK Genetik, K	GERMANY	R0136S	BamHI, recombinant	1	39,2	39,2	20	New England Biolabs Germany
17.12.14	Phytowelt, Nettetal	GERMANY	R0176L	DpnI, recombinant	1	248	248	20	New England Biolabs Germany
17.12.14	UK S-H Kiel, HL	GERMANY	N3236S	50 bp DNA Ladder	1	49,3	49,3	20	New England Biolabs Germany
17.12.14	MPI Biophys. Chemie, GÖ	GERMANY	R0587S	BssSI, recombinant	1	54,6	54,6	20	New England Biolabs Germany
17.12.14	MPI Biophys. Chemie, GÖ	GERMANY	R0615S	Hpy99I, recombinant	1	49,92	49,92	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R0180S	XmaI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	Klinikum, HD	GERMANY	E5510S	Gibson Assembly® Cloning Kit	1	148	148	20	New England Biolabs Germany
17.12.14	Klinikum, HD	GERMANY	M0486L	OneTaq® Quick-Load 2X Master Mix with Standard Buffer	2	124,8	249,6	20	New England Biolabs Germany
17.12.14	Klinikum, HD	GERMANY	M0236S	T4 Polynucleotide Kinase (PNK) (3' phosphatase minus)	1	86,4	86,4	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R3589S	MfeI-HF®	1	56	56	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R3133S	SpeI-HF®	1	49,6	49,6	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R0114S	ApaI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R3150S	PvuI-HF®	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R3156S	SacI-HF®	1	46,4	46,4	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R0157S	SacII, recombinant	1	46,4	46,4	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	72	72	20	New England Biolabs Germany
17.12.14	Hyg & µbio Freezer, WÜ*•	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	1	76,5	76,5	20	New England Biolabs Germany
17.12.14	Hyg & µbio Freezer, WÜ*•	GERMANY	R0174S	AvrII, recombinant	1	57,8	57,8	20	New England Biolabs Germany
17.12.14	Apotheke, MZ	GERMANY	N3231L	DNA Ladder 100 bp	2	183,6	367,2	20	New England Biolabs Germany
17.12.14	Apotheke, MZ	GERMANY	R0192S	NruI, recombinant	1	49,3	49,3	20	New England Biolabs Germany
17.12.14	MedUniIB Biozentrum, IB	AUSTRIA	M0491G	Q5® High-Fidelity DNA Polymerase, Sample	1	0	0	20	New England Biolabs Germany
17.12.14	MedUniIB Biozentrum, IB	AUSTRIA	N0550G	Quick-Load® Purple 2-Log DNA Ladder, Sample	1	0	0	20	New England Biolabs Germany
17.12.14	MedUniIB Biozentrum, IB	AUSTRIA	M0486S	OneTaq® Quick-Load 2X Master Mix with Standard Buffer	1	0	0	20	New England Biolabs Germany
17.12.14	UniHD Virologie Freezer, HD	GERMANY	R3133S	SpeI-HF®	1	49,6	49,6	20	New England Biolabs Germany
17.12.14	UniHD Virologie Freezer, HD	GERMANY	R3552S	AgeI-HF®	1	52,8	52,8	20	New England Biolabs Germany
17.12.14	UniHD Virologie Freezer, HD	GERMANY	M0202S	T4 DNA Ligase	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	Biologie/Zoologie Freezer , ER	GERMANY	M0491S	Q5® High-Fidelity DNA Polymerase	2	76,5	153	20	New England Biolabs Germany
17.12.14	Biologie/Zoologie Freezer , ER	GERMANY	M0202S	T4 DNA Ligase	1	57,8	57,8	20	New England Biolabs Germany
17.12.14	Biologie/Zoologie Freezer , ER	GERMANY	R0176S	DpnI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
17.12.14	Biologie/Zoologie Freezer , ER	GERMANY	M2200S	Quick Ligation™ Kit	1	84,15	84,15	20	New England Biolabs Germany
17.12.14	UniFR Bio, Freezer, FR	GERMANY	R3182S	SphI-HF®	1	46,5	46,5	20	New England Biolabs Germany
17.12.14	W42 Industrial Biotechnology	GERMANY	R0133S	SpeI, recombinant	1	62	62	20	New England Biolabs Germany
17.12.14	W42 Industrial Biotechnology	GERMANY	M0530S	Phusion® High-Fidelity DNA Polymerase	1	90	90	20	New England Biolabs Germany
17.12.14	KIT Angew. Biowissenschaften, KA	GERMANY	M0208S	Taq DNA Ligase	1	67,5	67,5	20	New England Biolabs Germany
01.12.14	UNIBO ZKF	GERMANY	R3140S	PstI-HF®	-1	57,6	-57,6	20	New England Biolabs Germany
17.12.14	DKFZ, HD •R1x	GERMANY	M0541L	NEBNext® High-Fidelity 2X PCR Master Mix	1	360	360	20	New England Biolabs Germany
17.12.14	Universität Freezer, HB	GERMANY	R0655S	PciI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	BAG, Lich	GERMANY	M0326L	Crimson LongAmp™ Taq DNA Polymerase	1	223,2	223,2	20	New England Biolabs Germany
17.12.14	BAG, Lich	GERMANY	M0494L	Q5® Hot Start High-Fidelity 2X Master Mix	1	630	630	20	New England Biolabs Germany
17.12.14	BAG, Lich	GERMANY	M0493S	Q5® Hot Start High-Fidelity DNA Polymerase	1	94,5	94,5	20	New England Biolabs Germany
17.12.14	BAG, Lich	GERMANY	M0541L	NEBNext® High-Fidelity 2X PCR Master Mix	1	360	360	20	New England Biolabs Germany
17.12.14	BAG, Lich	GERMANY	M2402S	Tth RecA	1	134,1	134,1	20	New England Biolabs Germany
17.12.14	UNIBO ZKF	GERMANY	R3140S	PstI-HF®	1	60,8	60,8	20	New England Biolabs Germany
17.12.14	Rentschler, Laupheim	GERMANY	M0290S	Alkaline Phosphatase (CIP)	1	60,8	60,8	20	New England Biolabs Germany
17.12.14	Rentschler, Laupheim	GERMANY	R3182S	SphI-HF®	1	58,9	58,9	20	New England Biolabs Germany
17.12.14	Rentschler, Laupheim	GERMANY	R3189S	NotI-HF®	1	66,5	66,5	20	New England Biolabs Germany
17.12.14	TU Nanotechnologie, M	GERMANY	R0517S	BspHI, recombinant	1	57,6	57,6	20	New England Biolabs Germany
17.12.14	TU Nanotechnologie, M	GERMANY	R0197L	ClaI, recombinant	1	223,2	223,2	20	New England Biolabs Germany
17.12.14	TU Nanotechnologie, M	GERMANY	N4040S	M13 mp18 Single-stranded DNA	1	30,6	30,6	20	New England Biolabs Germany
17.12.14	TU Nanotechnologie, M	GERMANY	R0140S	PstI, recombinant	1	57,6	57,6	20	New England Biolabs Germany
17.12.14	Boehringer Austria •	AUSTRIA	E7580S	NEBNext® Multiplex Small RNA Prep Set for Illumina® (Set2)	1	1470	1470	20	New England Biolabs Germany
17.12.14	Boehringer Austria •	AUSTRIA	R0197S	ClaI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
17.12.14	Boehringer Austria •	AUSTRIA	R0146S	XhoI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	Boehringer Austria •	AUSTRIA	R0136S	BamHI, recombinant	1	39,2	39,2	20	New England Biolabs Germany
17.12.14	Boehringer Austria •	AUSTRIA	R0101S	EcoRI, recombinant	1	39,2	39,2	20	New England Biolabs Germany
17.12.14	Boehringer Austria •	AUSTRIA	R0539L	BbsI	1	204,8	204,8	20	New England Biolabs Germany
17.12.14	Bioscientia, Ingelheim •R1x	GERMANY	E2622S	Rapid PCR Cleanup Enzyme Set	1	0	0	20	New England Biolabs Germany
17.12.14	*NEB GmbH	GERMANY	E6810Z	PURExpress® Miscellaneous PURExpress Custom	3	352	1056	20	New England Biolabs Germany
17.12.14	IMBA, Wien •R1x	AUSTRIA	R0588S	FseI, recombinant	1	56	56	20	New England Biolabs Germany
17.12.14	IMBA, Wien •R1x	AUSTRIA	S1230S	Random Primer 6	1	71,2	71,2	20	New England Biolabs Germany
17.12.14	IMBA, Wien •R1x	AUSTRIA	M0201S	T4 Polynucleotide Kinase (PNK)	1	46,4	46,4	20	New England Biolabs Germany
17.12.14	IMBA, Wien •R1x	AUSTRIA	B9000S	BSA Molecular Biology Grade (conc. 20 mg/ml)	3	20	60	20	New England Biolabs Germany
17.12.14	IMBA, Wien •R1x	AUSTRIA	R0130L	SnaBI, recombinant	1	185,6	185,6	20	New England Biolabs Germany
17.12.14	MDC Max Delbrück, B•R1x	GERMANY	P0756L	Adenosine 5´-Triphosphate (ATP)	1	96	96	20	New England Biolabs Germany
17.12.14	IMP, Wien •R1x	AUSTRIA	R0192T	NruI, recombinant, conc.	1	46,4	46,4	20	New England Biolabs Germany
17.12.14	IMP, Wien •R1x	AUSTRIA	R0644S	Nt.BspQI, recombinant	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	C2989K	NEB 5-alpha Electrocompetent E. coli	10	93,5	935	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E5510S	Gibson Assembly® Cloning Kit	2	111	222	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E6800S	PURExpress® In vitro Protein Synthesis Kit	1	138	138	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	P0756S	Adenosine 5´-Triphosphate (ATP)	1	18	18	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	B7002S	NEBuffer Pack #2 (blue)	1	10,8	10,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	B7004S	NEBuffer Pack #4 (green)	1	10,8	10,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	B7022S	Gel Loading Dye, Orange (6X)	2	26,4	52,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	B9000S	BSA Molecular Biology Grade (conc. 20 mg/ml)	27	15	405	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E1201L	Quick Blunting™ Kit	1	187,2	187,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E2622L	Rapid PCR Cleanup Enzyme Set	2	163,2	326,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E2622S	Rapid PCR Cleanup Enzyme Set	2	40,8	81,6	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E2622V	Rapid PCR Cleanup Enzyme Set, trial size	20	9	180	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E6050S	NEBNext® End Repair Module	1	51	51	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	E6053S	NEBNext® dA-Tailing Module	2	60	120	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0201L	T4 Polynucleotide Kinase (PNK)	1	139,2	139,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0201S	T4 Polynucleotide Kinase (PNK)	1	34,8	34,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0202L	T4 DNA Ligase	1	163,2	163,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0202M	T4 DNA Ligase, conc.	1	163,2	163,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0202S	T4 DNA Ligase	1	40,8	40,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0204L	T4 RNA Ligase 1 (ssRNA Ligase)	1	139,2	139,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0207L	SP6 RNA Polymerase, recombinant	3	148,8	446,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0251L	T7 RNA Polymerase	2	153,6	307,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0253L	M-MuLV Reverse Transcriptase	1	158,4	158,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0269S	Phi 29 DNA Polymerase, recombinant	1	38,4	38,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0273L	Taq DNA Polymerase (DF Standard Taq Buffer)	1	120	120	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0279L	Afu Uracil-DNA Glycosylase (UDG)	1	168	168	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0299L	Endonuclease VIII	1	160,8	160,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0307S	RNase Inhibitor, recombinant	1	42	42	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0348S	NEBNext® dsDNA Fragmentase®	1	58,8	58,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0356S	RNA 5´ Pyrophosphohydrolase (RppH)	1	51	51	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0367S	Blunt/TA Ligase Master Mix	1	58,8	58,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0486S	OneTaq® Quick-Load 2X Master Mix with Standard Buffer	1	19,5	19,5	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0491S	Q5® High-Fidelity DNA Polymerase	2	49,5	99	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0530L	Phusion® High-Fidelity DNA Polymerase	2	239,4	478,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0530S	Phusion® High-Fidelity DNA Polymerase	2	54	108	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0531S	Phusion® High-Fidelity PCR Master Mix with HF Buffer	1	90	90	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0535S	Phusion® Hot Start Flex DNA Polymerase	2	63	126	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0537L	Bst 2.0 DNA Polymerase	1	153,6	153,6	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0537S	Bst 2.0 DNA Polymerase	1	38,4	38,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M0541S	NEBNext® High-Fidelity 2X PCR Master Mix	1	54	54	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M2200L	Quick Ligation™ Kit	4	237,6	950,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M2505S	Histone H2B Human, Recombinant	9	33	297	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M5505L	USER™ Enzyme, recombinant	1	158,4	158,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	M5505S	USER™ Enzyme, recombinant	4	39,6	158,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	N0440S	dATP Solution	1	29,4	29,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	N0446S	Deoxynucleotide Solution Set	2	94,8	189,6	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	N0447S	Deoxynucleotide Solutions, Mix	1	34,8	34,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	N3012S	Lambda/Hind III Digest	1	37,2	37,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	N3041S	pUC19 DNA	1	39,6	39,6	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	P0704L	PNGase F	1	321,6	321,6	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R0145S	XbaI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R0146S	XhoI, recombinant	1	37,4	37,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R0505S	EagI, recombinant	1	34,1	34,1	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R0560S	PmeI, recombinant	1	39,6	39,6	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R0585S	BlpI, recombinant	1	39,6	39,6	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R0598S	AclI, recombinant	1	35,2	35,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R0620S	HpyCH4V, recombinant	1	35,2	35,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3101S	EcoRI-HF®	1	26,95	26,95	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3104S	HindIII-HF®	1	26,95	26,95	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3140S	PstI-HF®	1	35,2	35,2	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3142S	KpnI-HF®	2	31,9	63,8	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3189S	NotI-HF®	4	38,5	154	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3195S	EcoRV-HF®	1	31,9	31,9	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3195T	EcoRV-HF®, conc.	1	31,9	31,9	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3552S	AgeI-HF®	1	36,3	36,3	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3589S	MfeI-HF®	1	38,5	38,5	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	R3642S	SbfI-HF®	1	37,4	37,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	S1230S	Random Primer 6	1	53,4	53,4	20	New England Biolabs Germany
17.12.14	Dis Sweden	SWEDEN	S1404L	RNA Cap Struc. Analog, m7G(5')ppp(5')G	2	355,2	710,4	20	New England Biolabs Germany
17.12.14	IMP, Wien •R1x	AUSTRIA	R0506L	PpuMI, recombinant	1	204,8	204,8	20	New England Biolabs Germany
17.12.14	IMP, Wien •R1x	AUSTRIA	R0652L	AfeI, recombinant	1	217,6	217,6	20	New England Biolabs Germany
17.12.14	IMP, Wien •R1x	AUSTRIA	M0541S	NEBNext® High-Fidelity 2X PCR Master Mix	1	90	90	20	New England Biolabs Germany
17.12.14	UniFR Reagenzien, FR •R1x	GERMANY	M0271L	Quick-Load® Taq 2X Master Mix	2	169,6	339,2	20	New England Biolabs Germany
17.12.14	IMBA, Wien •R1x	AUSTRIA	E7370L	NEBNext® Ultra DNA Library Prep Kit for Illumina®	1	2225	2225	20	New England Biolabs Germany
17.12.14	IMBA, Wien •R1x	AUSTRIA	M0201S	T4 Polynucleotide Kinase (PNK)	1	46,4	46,4	20	New England Biolabs Germany
17.12.14	Eurofins Medigenomix, Ebersberg	GERMANY	R3189L	NotI-HF®	1	196	196	20	New England Biolabs Germany
17.12.14	Immunologie, M	GERMANY	B7021S	Gel Loading Dye, Blue (6X)	2	39,6	79,2	20	New England Biolabs Germany
17.12.14	Immunologie, M	GERMANY	M0351L	T4 RNA Ligase 2, truncated K227Q	1	234	234	20	New England Biolabs Germany
17.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	M2200S	Quick Ligation™ Kit	1	84,15	84,15	20	New England Biolabs Germany
17.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0505L	EagI, recombinant	1	210,8	210,8	20	New England Biolabs Germany
17.12.14	HHU, Chemikalienlager Freezer, * D	GERMANY	R0595S	PflFI, recombinant	1	52,7	52,7	20	New England Biolabs Germany
17.12.14	MDC Max Delbrück, B•R1x	GERMANY	R0560S	PmeI, recombinant	1	57,6	57,6	20	New England Biolabs Germany
17.12.14	DKFZ, HD •R1x	GERMANY	E6310L	NEBNext® rRNA Depletion Kit (Human/Mouse/Rat)	1	1200	1200	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	M0202S	T4 DNA Ligase	1	54,4	54,4	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R0111S	NdeI, recombinant	1	49,6	49,6	20	New England Biolabs Germany
17.12.14	UHH Freezer Biozentrum, HH	GERMANY	R3151S	PvuII-HF®	1	44,8	44,8	20	New England Biolabs Germany
